recording,evar_FA_mean,evar_FA_median,evar_n_hits_mean,evar_n_hits_median,evar_max_hits_mean,evar_max_hits_median,evar_HR_mean,evar_HR_median,evar_trial_idx_mean,evar_trial_idx_median,cond_,set_Easy,set_Hard,set_Medium,epoch_set,win_start,win_end,pupil_diameter
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",17,17.45,8.2149925
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",17.5,17.95,29.310253
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",18,18.45,-11.990254
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",18.5,18.95,-5.3325973
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",19,19.45,-34.469345
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",19.5,19.95,-31.656042
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",20,20.45,-61.691113
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",20.5,20.95,-95.386551
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",21,21.45,-96.569199
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",21.5,21.95,-82.508255
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",22,22.45,-92.11821
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",22.5,22.95,-107.43583
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",23,23.45,-82.194717
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",23.5,23.95,-88.346115
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",24,24.45,-120.80068
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",24.5,24.95,-136.58195
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",25,25.45,-158.0946
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",25.5,25.95,-184.52039
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",26,26.45,-196.17439
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",26.5,26.95,-206.44556
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",27,27.45,-199.43173
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",27.5,27.95,-195.35709
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",28,28.45,-229.59464
"cS25_b1_b2_b3_b4_b5_b6",0.2,0,2.45,2,2.45,2,1,1,40.25,38.5,1,0,0,1,"Medium",28.5,28.95,-244.82764
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",0,0.45,-44.788342
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",0.5,0.95,-1.116014
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",1,1.45,-3.0148957
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",1.5,1.95,-33.422421
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",2,2.45,-32.545113
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",2.5,2.95,-9.0702868
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",3,3.45,7.7641196
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",3.5,3.95,-1.2504539
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",4,4.45,45.90757
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",4.5,4.95,219.4644
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",5,5.45,313.48782
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",5.5,5.95,310.26318
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",6,6.45,292.14185
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",6.5,6.95,308.97134
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",7,7.45,334.8566
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",7.5,7.95,331.43353
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",8,8.45,302.3736
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",8.5,8.95,277.58917
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",9,9.45,282.3526
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",9.5,9.95,276.13339
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",10,10.45,247.26726
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",10.5,10.95,272.98624
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",11,11.45,216.14876
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",11.5,11.95,167.55646
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",12,12.45,152.01947
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",12.5,12.95,169.17474
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",13,13.45,183.98508
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",13.5,13.95,198.50958
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",14,14.45,197.9996
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",14.5,14.95,181.47179
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",15,15.45,182.9324
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",15.5,15.95,143.8566
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",16,16.45,133.12163
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",16.5,16.95,138.7327
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",17,17.45,119.60067
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",17.5,17.95,76.857574
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",18,18.45,11.77684
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",18.5,18.95,33.193409
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",19,19.45,65.745422
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",19.5,19.95,32.406563
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",20,20.45,26.22262
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",20.5,20.95,36.823715
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",21,21.45,-8.3802547
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",21.5,21.95,-12.916769
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",22,22.45,-35.323521
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",22.5,22.95,-8.9987659
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",23,23.45,-74.231888
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",23.5,23.95,-64.07106
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",24,24.45,-47.855576
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",24.5,24.95,-75.911636
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",25,25.45,-91.963791
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",25.5,25.95,-99.086151
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",26,26.45,-108.37392
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",26.5,26.95,-120.12138
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",27,27.45,-135.50485
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",27.5,27.95,-90.610367
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",28,28.45,-132.85086
"cS25_b1_b2_b3_b4_b5_b6",0.4,0,2.4,2,2.4,2,1,1,43.8,47,1,0,1,0,"Hard",28.5,28.95,-110.26987
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",0,0.45,-351.62891
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",0.5,0.95,-325.7084
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",1,1.45,-269.01678
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",1.5,1.95,-192.92906
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",2,2.45,-133.88675
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",2.5,2.95,-6.7422667
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",3,3.45,38.038948
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",3.5,3.95,1.5895879
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",4,4.45,-0.43846434
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",4.5,4.95,18.181583
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",5,5.45,72.280632
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",5.5,5.95,131.13867
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",6,6.45,14.644522
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",6.5,6.95,8.1657085
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",7,7.45,115.07096
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",7.5,7.95,162.00249
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",8,8.45,138.84207
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",8.5,8.95,69.175064
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",9,9.45,27.725513
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",9.5,9.95,-34.588764
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",10,10.45,-78.779671
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",10.5,10.95,-121.32178
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",11,11.45,-65.862137
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",11.5,11.95,-91.945297
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",12,12.45,-114.02146
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",12.5,12.95,-168.67622
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",13,13.45,-205.71265
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",13.5,13.95,-228.00491
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",14,14.45,-228.04976
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",14.5,14.95,-307.68765
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",15,15.45,-363.48035
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",15.5,15.95,-412.04941
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",16,16.45,-418.44647
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",16.5,16.95,-373.80502
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",17,17.45,-365.53238
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",17.5,17.95,-332.08038
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",18,18.45,-312.38419
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",18.5,18.95,-410.86432
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",19,19.45,-364.27115
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",19.5,19.95,-490.24188
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",20,20.45,-504.41302
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",20.5,20.95,-512.84351
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",21,21.45,-496.3605
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",21.5,21.95,-493.84946
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",22,22.45,-660.11224
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",22.5,22.95,-730.22333
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",23,23.45,-741.44067
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",23.5,23.95,-802.00714
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",24,24.45,-791.53369
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",24.5,24.95,-807.13867
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",25,25.45,-779.5957
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",25.5,25.95,-688.02338
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",26,26.45,-657.39246
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",26.5,26.95,-606.38837
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",27,27.45,-590.3031
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",27.5,27.95,-665.74231
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",28,28.45,-600.77051
"cS26_b1_b2_b3_b4_b5_b6",0,0,2.7619,3,2.7619,3,1,1,32.5714,35,1,1,0,0,"Easy",28.5,28.95,-639.97766
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",0,0.45,-53.957165
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",0.5,0.95,-67.288521
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",1,1.45,-59.464073
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",1.5,1.95,-107.09365
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",2,2.45,-134.6429
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",2.5,2.95,-106.65331
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",3,3.45,-25.482063
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",3.5,3.95,-1.337272
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",4,4.45,52.577148
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",4.5,4.95,126.83833
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",5,5.45,230.81552
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",5.5,5.95,353.48959
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",6,6.45,386.89935
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",6.5,6.95,327.83673
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",7,7.45,237.95732
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",7.5,7.95,167.05072
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",8,8.45,220.41333
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",8.5,8.95,335.41446
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",9,9.45,242.52646
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",9.5,9.95,76.656075
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",10,10.45,-83.133041
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",10.5,10.95,-166.76234
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",11,11.45,-86.301765
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",11.5,11.95,-44.049278
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",12,12.45,-61.039875
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",12.5,12.95,-37.611431
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",13,13.45,5.5305777
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",13.5,13.95,-132.33003
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",14,14.45,-302.66949
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",14.5,14.95,-431.6412
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",15,15.45,-392.15744
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",15.5,15.95,-336.47803
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",16,16.45,-289.84586
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",16.5,16.95,-307.51944
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",17,17.45,-329.84067
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",17.5,17.95,-229.96799
"cS26_b1_b2_b3_b4_b5_b6",0.22222,0,2.2222,2,2.2222,2,1,1,29.6667,26,1,0,0,1,"Medium",18,18.45,-189.82857
